state,action,reward(average)
1|1|7|5,3,0.0
4|2|7|0,7,1.282258064516129
0|1|6|6,6,2.4486486486486485
4|3|7|7,7,2.393617021276596
4|3|7|7,0,2.0
4|3|7|7,2,0.0
7|5|1|3,4,0.5333333333333333
1|7|3|3,7,0.0
1|7|3|3,2,0.0
1|7|3|3,4,0.0
1|7|3|3,3,1.1832654572380599
1|7|3|3,5,0.6666666666666666
1|7|3|3,0,0.0
1|7|3|3,6,0.0
0|5|2|2,5,0.3333333333333333
0|5|2|2,7,0.5
0|5|2|2,4,0.47368421052631576
0|5|2|2,3,0.5
0|5|2|2,2,1.2730455075845974
0|5|2|2,1,0.0
0|5|2|2,6,0.0
7|1|0|3,2,0.0
7|1|0|3,0,0.0
7|1|0|3,6,0.3390804597701149
7|1|0|3,5,0.0
6|3|3|1,1,1.032967032967033
3|6|7|6,7,2.0
5|5|0|0,7,0.45038167938931295
5|5|0|0,0,1.190985485103132
5|5|0|0,1,0.0
5|5|0|0,3,0.6666666666666666
5|5|0|0,4,0.5
5|5|0|0,6,0.0
0|2|3|1,4,0.38235294117647056
0|2|3|1,5,0.0
0|2|3|1,6,0.0
0|2|3|1,2,0.0
0|2|3|1,3,0.9888888888888889
0|2|3|1,1,1.0533333333333332
6|3|3|0,1,0.26339285714285715
6|3|3|0,4,0.0
1|4|3|0,5,0.0
1|4|3|0,7,0.22857142857142856
1|4|3|0,4,0.0
1|4|3|0,6,0.20930232558139536
5|4|3|0,1,0.0
5|4|3|0,2,0.2647058823529412
6|5|7|3,0,0.0
6|5|7|3,7,1.8181818181818181
0|5|7|3,6,0.0
0|5|7|3,5,0.5
1|3|4|5,2,0.0
1|3|4|5,7,0.0
1|3|4|5,5,1.935483870967742
2|3|4|5,7,0.47058823529411764
2|3|4|5,3,0.0
7|4|4|5,6,0.09090909090909091
7|4|4|5,1,0.0
7|4|4|5,3,0.0
7|4|4|5,0,0.0
7|4|4|5,4,0.0
6|4|4|5,5,2.0
5|6|4|4,1,0.14285714285714285
5|6|4|4,0,0.0
5|6|4|4,2,0.0
5|6|4|4,7,0.5708418891170431
5|6|4|4,3,0.0
5|6|4|4,6,0.3789954337899543
0|1|6|4,6,0.0
0|1|6|4,7,0.0
0|1|6|4,1,0.0
0|1|6|4,3,0.0
0|1|6|4,4,1.1235955056179776
6|1|6|4,4,1.2234042553191489
5|2|6|6,6,2.6007393715341958
5|2|6|6,7,0.0
5|2|6|6,4,0.0
5|2|6|6,1,0.0
7|2|1|2,0,0.0
7|2|1|2,5,0.0
7|2|1|2,3,0.5384615384615384
1|2|6|6,2,0.0
1|2|6|6,7,0.0
1|2|6|6,0,0.0
1|2|6|6,4,0.14733542319749215
1|2|6|6,5,0.0
6|1|2|3,3,1.2677165354330708
6|1|2|3,1,0.0
6|1|2|3,4,1.0
6|1|2|3,5,0.0
3|2|2|7,4,0.0
3|2|2|7,2,0.0
3|2|2|7,0,0.0
3|2|2|7,6,0.0
3|2|2|7,5,0.0
3|2|2|7,7,2.075
4|2|2|7,5,0.45454545454545453
4|2|2|7,3,0.0
4|2|2|7,7,2.051282051282051
5|2|2|7,2,0.259927797833935
3|4|1|2,7,0.6071428571428571
3|4|1|2,1,0.0
3|4|1|2,6,0.0
3|4|1|2,2,1.0829875518672198
7|4|1|2,2,1.1703703703703703
7|4|1|2,1,0.0
7|4|1|2,4,0.0
6|1|3|2,0,0.0
6|1|3|2,4,0.0
6|1|3|2,2,1.095505617977528
4|1|3|2,5,0.19101123595505617
4|1|3|2,0,0.0
4|1|3|2,6,0.0
1|4|6|6,6,2.1942604856512142
1|4|6|6,5,1.0
1|4|6|6,0,1.0
0|8|1|1,1,11.0
0|8|1|1,6,0.0
0|8|1|1,5,0.0
4|3|3|1,0,0.0
4|3|3|1,7,0.375
0|3|3|1,2,0.0
0|3|3|1,4,0.0
0|3|3|1,3,1.3624595469255663
0|3|3|1,6,0.0
3|4|3|1,0,0.0
3|4|3|1,7,0.6521739130434783
3|4|3|1,6,0.0
3|4|3|1,2,0.0
0|1|5|2,2,1.1506024096385543
4|3|5|5,2,0.3333333333333333
4|3|5|5,5,2.2098214285714284
4|3|5|5,6,0.0
4|3|5|5,7,1.0
4|3|5|5,3,0.0
4|3|5|5,1,0.0
1|3|5|5,7,0.5
1|3|5|5,5,2.304147465437788
1|3|5|5,2,0.0
1|3|5|5,4,1.0
3|2|6|1,7,0.49635036496350365
3|2|6|1,5,0.4
7|4|6|6,6,2.2586206896551726
7|4|6|6,5,0.0
7|4|6|6,4,0.0
7|4|6|6,0,0.0
7|4|6|6,3,0.0
7|4|6|6,1,0.0
3|1|5|5,5,2.1578947368421053
3|1|5|5,0,0.0
3|1|5|5,2,0.0
3|1|5|5,6,0.0
5|2|6|1,4,0.0
5|2|6|1,0,0.0
5|2|6|1,3,0.0
5|2|6|1,7,0.5614035087719298
5|2|6|1,6,1.2121212121212122
4|2|6|1,6,1.2523364485981308
1|4|2|3,7,0.47468354430379744
3|3|6|1,0,0.0
3|3|6|1,6,0.6933701657458563
3|3|6|1,5,0.5
0|3|6|1,6,1.2150537634408602
0|3|6|1,3,0.5
1|1|3|4,7,0.3048780487804878
1|1|3|4,3,0.0
1|1|3|4,5,0.26666666666666666
7|2|3|0,3,0.0
7|2|3|0,2,0.0
7|2|3|0,5,0.375
7|2|3|0,0,1.0696202531645569
7|2|3|0,4,0.6666666666666666
6|3|3|3,2,0.09696969696969697
6|3|3|3,5,0.3723404255319149
6|3|3|3,3,2.0357142857142856
6|7|2|2,2,1.3738562091503268
6|7|2|2,3,0.3333333333333333
6|7|2|2,0,0.0
6|7|2|2,7,0.0
6|7|2|2,4,0.0
2|8|7|7,4,0.0
2|8|7|7,3,0.0
2|8|7|7,1,0.0
2|8|7|7,6,0.0
2|8|7|7,7,11.0
2|8|7|7,5,0.0
4|8|7|7,5,0.0
4|8|7|7,3,0.0
4|8|7|7,2,0.0
4|8|7|7,6,0.0
4|8|7|7,1,0.0
4|8|7|7,0,0.0
4|8|7|7,7,11.0
3|1|2|4,6,0.35294117647058826
3|1|2|4,1,0.0
3|1|2|4,7,0.0
4|4|2|2,6,0.4074074074074074
4|4|2|2,7,0.0
4|4|2|2,5,0.3333333333333333
4|4|2|2,3,0.0
4|4|2|2,1,0.0
2|1|5|5,0,0.0
2|1|5|5,7,0.3785488958990536
2|1|5|5,1,0.0
2|1|5|5,4,0.0
2|1|5|5,3,0.0
0|1|5|5,1,0.0
0|1|5|5,5,2.237623762376238
0|1|5|5,2,0.0
0|1|5|5,4,0.0
0|1|5|5,6,0.3333333333333333
1|1|5|5,2,0.0
1|1|5|5,6,0.0
1|1|5|5,5,2.134948096885813
7|1|5|5,2,0.0
7|1|5|5,1,0.0
7|1|5|5,6,0.0
7|1|5|5,4,0.0
7|1|5|5,5,2.2836185819070907
7|1|5|5,3,0.0
7|4|3|1,2,0.0
7|4|3|1,0,0.0
7|4|3|1,4,0.0
7|4|3|1,1,1.0238095238095237
2|4|3|1,0,0.0
2|4|3|1,3,1.3736263736263736
2|4|3|1,5,0.0
2|4|3|1,6,1.0
3|1|3|5,0,0.0
3|1|3|5,7,0.5168539325842697
0|1|3|5,2,0.0
0|1|3|5,4,0.0
0|1|3|5,3,0.0
0|1|3|5,1,0.0
0|1|3|5,6,0.42168674698795183
2|1|3|5,0,0.0
2|1|3|5,5,1.3061224489795917
2|1|3|5,7,1.0
4|1|3|5,2,0.0
4|1|3|5,7,0.42
4|1|3|5,0,0.0
4|1|3|5,6,0.5892857142857143
4|2|0|2,1,0.0
4|2|0|2,3,0.3719512195121951
1|2|0|2,7,0.3857677902621723
1|2|0|2,0,0.0
1|2|0|2,4,0.0
3|2|0|2,4,0.0
3|2|0|2,0,0.0
3|2|0|2,2,1.3233830845771144
1|1|5|3,5,1.1095890410958904
1|1|5|3,0,0.0
7|5|3|3,2,0.13076923076923078
7|5|3|3,0,0.0
7|5|3|3,1,0.12883435582822086
7|5|3|3,6,0.0
7|5|3|3,4,0.1111111111111111
7|5|3|3,5,0.0
2|5|3|3,6,0.0
2|5|3|3,1,0.0
2|5|3|3,3,1.50635103926097
2|5|3|3,4,0.0
2|5|3|3,0,0.0
6|5|3|3,4,0.46153846153846156
6|5|3|3,7,0.48268839103869654
6|5|3|3,0,0.0
6|5|3|3,1,0.0
5|1|4|6,2,0.0
5|1|4|6,6,1.5769230769230769
2|1|4|6,1,0.0
2|1|4|6,7,0.8541666666666666
2|1|4|6,5,0.0
2|1|4|6,0,0.0
2|1|4|6,4,0.0
2|1|4|6,3,0.0
1|1|4|6,0,0.0
1|1|4|6,3,0.0
1|1|4|6,4,0.0
1|1|4|6,6,1.4150943396226414
0|1|4|6,2,0.0
0|1|4|6,5,0.0
0|1|4|6,6,1.4310344827586208
7|1|4|6,0,0.0
7|1|4|6,3,0.0
7|1|4|6,6,2.0454545454545454
3|2|1|6,0,0.0
3|2|1|6,5,0.0
3|2|1|6,2,0.0
3|2|1|6,7,0.17391304347826086
1|2|1|6,3,0.0
1|2|1|6,7,0.2537313432835821
1|2|1|6,5,0.0
1|2|1|6,4,0.0
1|2|1|6,2,0.0
5|2|1|6,2,0.09090909090909091
2|3|1|6,4,0.0
2|3|1|6,0,0.0
2|3|1|6,1,0.9117647058823529
4|3|1|6,3,0.19047619047619047
2|2|4|0,5,0.0
2|2|4|0,6,0.0
2|2|4|0,4,1.0
5|2|4|0,4,1.101123595505618
5|2|4|0,7,0.5
6|4|3|3,2,0.16666666666666666
6|4|3|3,0,0.1751412429378531
6|4|3|3,3,2.109704641350211
6|4|3|3,5,1.0
6|4|3|3,7,1.0
5|1|5|3,2,0.0
5|1|5|3,0,0.0
5|1|5|3,6,0.4872881355932203
5|1|5|3,1,0.0
5|1|5|3,7,0.0
2|1|5|3,1,0.0
2|1|5|3,6,0.0
2|1|5|3,5,0.0
2|1|5|3,7,0.0
2|1|5|3,3,1.1061946902654867
6|1|5|3,3,1.1711026615969582
6|1|5|3,4,0.0
6|1|5|3,7,0.0
7|3|1|1,1,1.799738219895288
7|3|1|1,6,0.0
7|3|1|1,0,0.0
7|3|1|1,5,0.5
7|3|1|1,3,0.0
7|3|1|1,4,1.0
6|5|4|4,5,0.4072727272727273
6|5|4|4,1,0.0
0|6|4|4,7,0.0
0|6|4|4,5,0.5
0|6|4|4,2,0.0
0|6|4|4,3,0.0
0|6|4|4,6,0.588477366255144
0|6|4|4,1,0.0
7|6|4|4,0,0.0
7|6|4|4,3,0.0
7|6|4|4,5,0.4398563734290844
7|6|4|4,1,0.0
7|6|4|4,6,0.0
7|6|4|4,2,0.0
7|6|4|4,4,1.8779174147217235
2|4|7|0,0,1.0
2|4|7|0,4,0.5
5|6|7|7,2,0.0
5|6|7|7,3,0.0
5|6|7|7,1,0.0
5|6|7|7,7,2.2788018433179724
5|6|7|7,6,0.0
2|6|7|7,4,0.0
2|6|7|7,5,0.0
2|6|7|7,7,2.1652754590984973
2|6|7|7,3,0.16666666666666666
2|6|7|7,0,0.0
2|6|7|7,1,0.0
2|6|7|7,6,0.0
7|8|3|3,2,0.0
7|8|3|3,3,11.0
7|8|3|3,5,0.0
7|8|3|3,0,0.0
7|8|3|3,1,0.0
7|8|3|3,4,0.0
7|8|3|3,6,0.0
1|1|4|2,2,1.0885416666666667
1|1|4|2,6,0.0
1|1|4|2,0,0.0
2|2|4|4,3,0.0
2|2|4|4,0,0.10666666666666667
2|2|4|4,7,0.435
2|2|4|4,5,0.0
2|2|4|4,6,0.125
2|2|4|4,1,0.0
2|4|4|4,1,0.42857142857142855
2|4|4|4,4,2.074074074074074
2|4|4|4,3,0.0
2|4|4|4,0,0.0
4|6|2|2,7,0.0
4|6|2|2,0,0.0
4|6|2|2,3,0.28699551569506726
4|6|2|2,2,1.234836702954899
4|6|2|2,6,1.0
4|6|2|2,1,0.0
4|6|2|2,5,0.0
2|1|6|4,0,0.0
2|1|6|4,7,0.0
2|1|6|4,1,0.0
2|1|6|4,3,0.0
2|1|6|4,6,1.4
2|1|6|4,5,0.0
7|1|6|4,5,0.17073170731707318
5|2|6|3,1,0.0
5|2|6|3,4,0.0
5|2|6|3,6,1.6037735849056605
6|2|6|3,4,0.25
6|2|6|3,3,1.2258064516129032
2|4|0|6,7,0.2
7|4|0|6,6,2.0
4|1|3|1,7,0.22488038277511962
4|1|3|1,5,0.0
4|1|3|1,3,0.5974358974358974
4|1|3|1,6,0.0
4|1|3|1,0,0.0
5|4|6|6,2,0.0
5|4|6|6,0,0.25
5|4|6|6,6,2.252032520325203
5|4|6|6,3,0.0
5|4|6|6,7,0.5
6|7|3|3,3,1.3814147018030514
6|7|3|3,2,0.0
6|7|3|3,0,0.0
6|7|3|3,1,0.0
6|7|3|3,5,1.0
6|7|3|3,7,0.0
1|1|3|2,6,0.0
1|1|3|2,7,0.0
1|1|3|2,5,0.0
1|1|3|2,0,0.0
1|1|3|2,2,1.067632850241546
1|1|3|2,4,0.0
1|1|3|2,3,1.0
3|2|0|1,4,0.0
3|2|0|1,5,0.0
3|2|0|1,1,1.2444444444444445
3|2|0|1,2,1.0
4|2|0|1,2,0.3617021276595745
4|2|0|1,6,0.0
4|2|0|1,5,0.0
4|2|0|1,1,1.2133333333333334
4|2|0|1,7,0.0
0|3|0|1,6,0.3548387096774194
0|3|0|1,7,0.0
0|3|0|1,1,1.0617977528089888
0|3|0|1,4,1.0
0|6|7|7,1,0.0
0|6|7|7,5,0.0
0|6|7|7,7,2.1235955056179776
0|6|7|7,4,0.0
0|6|7|7,2,0.0
1|6|7|7,0,0.0
1|6|7|7,7,2.1856540084388185
1|6|7|7,2,0.0
4|1|6|6,6,2.3666666666666667
4|1|6|6,0,0.0
4|1|6|6,2,0.0
4|1|6|6,3,0.0
6|4|1|0,4,0.0
6|4|1|0,2,0.0
6|4|1|0,0,1.0104166666666667
6|4|1|0,7,0.6666666666666666
4|7|5|5,5,1.6140776699029127
4|7|5|5,6,0.25
4|7|5|5,7,0.0
4|7|5|5,0,0.0
4|7|5|5,1,0.0
4|7|5|5,3,0.0
4|7|5|5,2,0.0
0|1|3|4,6,0.375
0|1|3|4,2,0.0
0|1|3|4,5,0.3333333333333333
0|1|3|4,7,0.46808510638297873
7|3|3|1,2,0.0
7|3|3|1,3,1.5195530726256983
7|3|3|1,5,0.0
5|1|2|7,7,2.0
1|2|4|3,4,1.2566844919786095
1|2|4|3,6,1.0
1|2|4|3,5,0.0
4|3|5|2,2,1.0625
4|3|5|2,7,0.5
4|3|5|2,0,0.0
4|3|5|2,6,1.0
2|4|5|3,4,0.29850746268656714
2|4|5|3,1,0.0
4|5|5|5,1,0.19444444444444445
4|5|5|5,0,0.0
4|5|5|5,3,0.3333333333333333
4|5|5|5,5,2.071269487750557
4|5|5|5,7,0.0
3|4|6|6,7,0.0
3|4|6|6,5,0.2857142857142857
3|4|6|6,4,0.3185011709601874
3|4|6|6,1,0.125
3|4|6|6,2,0.0
3|4|6|6,0,0.25
2|2|1|0,7,0.0
2|2|1|0,4,0.2549800796812749
0|3|1|3,3,1.2547770700636942
1|6|4|4,6,0.5263671875
1|6|4|4,7,0.5
1|6|4|4,2,0.0
1|6|4|4,3,0.0
1|6|4|4,5,0.5
1|6|4|4,0,0.0
1|6|4|4,4,1.1805555555555556
5|2|4|1,7,0.5657894736842105
5|2|4|1,2,0.0
7|2|4|4,1,0.3333333333333333
7|2|4|4,6,0.25
7|2|4|4,3,0.0
7|2|4|4,2,0.0
7|2|4|4,4,2.4048706240487063
7|2|4|4,5,0.0
7|2|4|4,0,0.0
6|3|4|4,5,0.5
6|3|4|4,4,2.302461899179367
6|3|4|4,0,0.0
6|3|4|4,2,0.0
6|3|4|4,7,0.3333333333333333
6|3|4|4,1,0.5
6|3|4|4,3,0.0
5|4|4|4,0,0.0
5|4|4|4,6,0.36363636363636365
5|4|4|4,3,0.22084367245657568
5|4|4|4,1,0.2
4|7|7|7,0,0.0
4|7|7|7,7,12.0
4|7|7|7,2,0.0
6|2|1|0,1,0.9637681159420289
6|2|1|0,0,1.0260869565217392
6|2|1|0,5,0.0
6|7|4|4,2,0.0
6|7|4|4,1,0.0
6|7|4|4,7,0.5
6|7|4|4,5,0.0
6|7|4|4,4,1.8699660359049006
6|7|4|4,3,0.0
6|7|4|4,0,0.0
2|7|4|4,1,0.0
2|7|4|4,6,0.37410071942446044
2|7|4|4,0,0.0
2|7|4|4,4,1.224770642201835
2|7|4|4,5,0.2857142857142857
2|7|4|4,3,0.0
2|7|4|4,7,0.6666666666666666
0|7|4|4,7,0.0
0|7|4|4,1,0.0
0|7|4|4,6,0.0
0|7|4|4,2,0.0
0|7|4|4,4,1.271518987341772
0|7|4|4,5,0.0
0|7|4|4,3,0.0
4|1|7|7,7,2.8316831683168315
4|1|7|7,5,0.0
4|1|7|7,6,0.0
7|7|1|1,1,1.3410852713178294
7|7|1|1,2,0.0
7|7|1|1,5,0.3333333333333333
7|7|1|1,4,0.0
7|7|1|1,0,0.0
7|7|1|1,3,0.0
6|3|1|0,0,1.01
6|3|1|0,2,0.0
6|3|1|0,1,1.0
6|6|3|3,2,0.0
6|6|3|3,4,0.5038167938931297
6|6|3|3,3,1.2168949771689497
6|6|3|3,7,0.0
0|2|4|1,2,0.3333333333333333
0|2|4|1,6,0.3333333333333333
0|2|4|1,4,1.1791530944625408
0|2|4|1,3,0.0
2|2|4|1,3,0.0
2|2|4|1,1,1.029585798816568
2|2|4|1,0,0.0
2|2|4|1,7,1.0
3|2|4|1,7,0.33146067415730335
7|3|4|4,0,0.0
7|3|4|4,6,0.3569482288828338
7|3|4|4,1,0.0
7|3|4|4,5,0.5
0|3|4|4,2,0.0
0|3|4|4,7,0.0
0|3|4|4,6,0.0
0|3|4|4,1,0.0
0|3|4|4,3,0.0
0|3|4|4,4,2.162420382165605
0|3|4|4,5,0.0
0|2|7|2,2,1.0588235294117647
0|2|7|2,4,1.0
0|2|7|2,6,0.0
2|3|7|4,3,0.0
2|3|7|4,5,0.589041095890411
3|3|7|4,2,0.0
3|3|7|4,0,0.0
3|3|7|4,6,0.0
3|3|7|4,7,1.5765765765765767
5|4|7|0,4,0.25
5|4|7|0,6,0.0
4|5|7|7,5,0.25
4|5|7|7,2,0.2732919254658385
4|5|7|7,0,0.15384615384615385
4|5|7|7,1,0.25
4|5|7|7,7,2.0984126984126985
4|5|7|7,3,0.0
4|1|1|5,0,0.0
4|1|1|5,6,0.0
4|1|1|5,2,0.0
4|1|1|5,3,0.0
4|1|1|5,7,0.45045045045045046
4|1|1|5,1,0.0
0|1|1|5,4,0.0
0|1|1|5,7,0.4095238095238095
0|1|1|5,3,0.0
7|1|1|5,3,0.0
7|1|1|5,2,0.0
7|1|1|5,4,0.0
7|1|1|5,0,0.0
7|1|1|5,6,0.7835497835497836
3|1|1|5,6,0.5132743362831859
3|1|1|5,2,0.0
3|1|1|5,7,0.0
7|2|1|3,6,0.0
7|2|1|3,3,1.5384615384615385
6|2|1|3,4,0.0
6|2|1|3,3,1.4761904761904763
6|2|1|3,0,0.0
4|2|1|3,0,0.0
4|2|1|3,3,1.5801526717557253
4|2|1|3,5,0.0
4|2|1|3,7,1.0
4|2|1|3,2,0.0
3|5|6|6,1,0.19212962962962962
3|5|6|6,0,0.0
1|6|6|6,5,0.0
1|6|6|6,6,2.530546623794212
1|6|6|6,2,0.5
1|6|6|6,3,0.0
5|6|6|6,2,0.08695652173913043
5|6|6|6,4,0.0
5|6|6|6,6,2.1555555555555554
5|6|6|6,3,0.0
5|6|6|6,1,0.5
5|6|6|6,7,0.0
2|7|6|6,5,0.0
2|7|6|6,1,0.0
2|7|6|6,6,1.6081474296799223
2|7|6|6,3,0.0
2|7|6|6,0,0.0
2|6|6|6,4,0.0
2|6|6|6,7,0.0
2|6|6|6,0,0.0
2|6|6|6,6,2.3859649122807016
2|6|6|6,5,1.0
4|6|6|6,3,0.11032863849765258
4|6|6|6,7,0.0
4|6|6|6,1,0.1
4|6|6|6,2,0.0
4|6|6|6,0,0.0
3|7|6|6,0,0.0
3|7|6|6,7,0.8604651162790697
3|7|6|6,1,0.0
3|7|6|6,6,1.9883126369612856
3|7|6|6,4,0.0
3|7|6|6,5,0.0
3|7|6|6,2,0.0
5|3|3|4,4,1.8472222222222223
0|5|3|3,2,0.0
0|5|3|3,6,0.3333333333333333
0|5|3|3,5,0.5
0|5|3|3,3,1.4346590909090908
0|5|3|3,4,0.0
0|5|3|3,7,0.0
1|3|4|4,3,0.0
1|3|4|4,6,0.4577922077922078
1|3|4|4,0,0.0
1|3|4|4,7,0.42857142857142855
1|3|4|4,5,0.3333333333333333
1|3|4|4,2,0.4
2|2|5|6,5,0.8860759493670886
2|2|5|6,3,0.0
7|6|6|6,5,0.0
7|6|6|6,6,2.397590361445783
7|6|6|6,3,0.0
3|1|0|1,2,0.23295454545454544
3|1|0|1,0,0.0
3|1|0|1,7,0.0
3|1|0|1,4,0.0
3|1|0|1,1,1.234375
6|2|4|0,0,1.0204081632653061
6|2|4|0,7,0.0
6|2|4|0,3,0.0
2|8|3|3,7,0.0
2|8|3|3,3,11.0
2|8|3|3,6,0.0
2|8|3|3,4,0.0
2|8|3|3,0,0.0
2|8|3|3,5,0.0
2|8|3|3,1,0.0
3|4|7|7,4,0.0
3|4|7|7,2,0.0
3|4|7|7,7,2.235897435897436
3|4|7|7,0,1.0
3|4|7|7,6,0.0
4|4|7|7,0,0.0
4|4|7|7,2,0.0
4|4|7|7,6,0.0
4|4|7|7,5,0.0
4|4|7|7,1,0.25
4|4|7|7,7,2.216768916155419
4|4|7|7,3,1.0
0|4|7|7,3,0.0
0|4|7|7,4,0.291970802919708
0|4|7|7,2,0.0
0|4|7|7,6,0.0
0|4|7|7,7,2.1937799043062203
0|4|7|7,5,0.0
2|3|2|3,5,0.5390070921985816
2|3|2|3,0,0.0
5|3|2|3,2,0.0
5|3|2|3,0,0.0
5|3|2|3,7,0.4166666666666667
5|3|2|3,3,1.5039370078740157
0|3|2|3,7,0.0
0|3|2|3,2,0.34285714285714286
0|3|2|3,3,1.4
7|3|2|3,5,0.0
7|3|2|3,4,0.0
7|3|2|3,0,0.0
7|3|2|3,3,1.5897435897435896
0|1|4|5,2,0.0
0|1|4|5,6,0.0
0|1|4|5,4,0.0
0|1|4|5,7,0.4626865671641791
2|1|4|5,5,1.3132530120481927
5|2|4|6,4,0.88
1|3|7|7,2,0.08849557522123894
1|3|7|7,4,0.5
1|3|7|7,5,0.0
1|3|7|7,3,0.0
1|3|7|7,7,2.457971014492754
7|1|6|3,5,0.2949640287769784
7|1|6|3,6,0.0
7|1|6|3,0,0.0
7|1|6|3,3,1.0
6|2|7|0,2,0.0
6|2|7|0,7,1.1690140845070423
5|6|2|2,2,1.2627066748315983
5|6|2|2,4,0.2
5|6|2|2,1,0.0
5|6|2|2,7,0.6666666666666666
5|6|2|2,6,0.0
5|6|2|2,3,0.5
5|6|2|2,0,0.0
6|2|2|0,0,1.0342465753424657
6|2|2|0,4,0.5
6|2|2|0,7,0.0
0|8|5|5,3,0.0
0|8|5|5,4,0.0
0|8|5|5,2,0.0
0|8|5|5,6,0.0
0|8|5|5,7,0.0
0|8|5|5,1,0.0
0|8|5|5,5,11.0
0|1|7|7,4,0.0
0|1|7|7,1,0.0
0|1|7|7,2,0.0
0|1|7|7,5,0.0
0|1|7|7,3,0.0
0|1|7|7,7,2.6233766233766236
0|1|7|7,6,0.0
5|1|7|7,4,0.0
5|1|7|7,6,0.0
5|1|7|7,7,2.830508474576271
5|1|7|7,0,0.0
5|1|7|7,2,0.0
6|1|7|7,7,2.8666666666666667
7|6|3|3,1,0.0
7|6|3|3,5,0.5387689848121503
7|6|3|3,0,0.0
7|6|3|3,2,0.0
7|6|3|3,6,0.0
7|6|3|3,4,0.5
5|1|1|6,2,0.0
5|1|1|6,4,0.0
5|1|1|6,6,1.4901960784313726
2|1|1|6,4,0.0
2|1|1|6,7,0.8225806451612904
4|1|1|6,6,1.3793103448275863
1|5|1|2,6,0.0
1|5|1|2,0,0.0
1|5|1|2,4,0.35802469135802467
4|2|7|5,5,1.3333333333333333
5|3|7|7,2,0.5
5|3|7|7,0,0.0
5|3|7|7,7,2.3634577603143416
5|3|7|7,6,0.0
5|3|7|7,1,0.0
5|3|7|7,4,1.0
0|2|3|5,1,0.0
0|2|3|5,5,1.8243243243243243
0|2|3|5,2,0.0
1|2|3|5,3,0.6438356164383562
3|3|4|5,5,1.8928571428571428
5|5|4|0,0,1.0
5|5|4|0,2,0.0
6|3|0|1,2,0.0
6|3|0|1,3,0.4909090909090909
6|3|0|1,4,0.4311377245508982
3|3|0|1,2,0.0
3|3|0|1,0,0.0
3|3|0|1,5,0.0
3|3|0|1,1,1.1602067183462532
4|3|3|2,1,0.0
4|3|3|2,5,0.4606741573033708
1|3|3|2,4,0.6666666666666666
1|3|3|2,2,1.018018018018018
2|5|3|0,7,0.2631578947368421
2|5|3|0,6,0.0
2|5|3|0,5,0.0
5|3|2|1,0,0.0
5|3|2|1,2,1.3333333333333333
5|3|2|1,7,0.0
0|3|2|1,3,0.0
0|3|2|1,7,0.0
0|3|2|1,5,0.0
0|3|2|1,2,1.1453287197231834
3|3|2|1,2,1.1019108280254777
3|3|2|1,0,0.0
3|3|2|1,7,0.48333333333333334
2|3|2|1,6,0.3333333333333333
2|3|2|1,4,0.3464566929133858
2|3|2|1,1,1.0
2|3|2|1,3,0.0
6|3|2|1,4,0.3548387096774194
6|3|2|1,0,0.0
6|3|2|1,1,1.0188679245283019
4|5|2|1,0,0.0
4|5|2|1,7,0.0
4|5|2|1,3,0.0
4|5|2|1,1,1.0
4|5|2|1,6,0.0
0|2|0|2,2,1.2045454545454546
0|2|0|2,3,0.0
0|2|0|2,5,0.0
0|2|0|2,1,0.0
0|2|0|2,7,0.5
2|3|7|1,6,0.0
2|3|7|1,4,0.2830188679245283
2|3|7|1,3,0.0
4|4|7|1,1,1.0085470085470085
4|4|7|1,0,0.0
4|4|7|1,6,0.0
1|5|7|5,5,1.0
6|1|3|1,0,0.0
6|1|3|1,4,0.14054054054054055
6|1|3|1,7,0.0
6|1|3|1,2,0.0
4|2|5|1,0,0.0
4|2|5|1,1,1.0535714285714286
2|1|0|1,3,0.0
2|1|0|1,5,0.5
2|1|0|1,4,0.0
2|1|0|1,6,0.0
2|1|0|1,1,1.1960227272727273
2|1|0|1,0,0.0
6|1|6|2,3,0.0
6|1|6|2,2,1.0649350649350648
6|1|6|2,5,1.0
6|1|7|0,4,0.09655172413793103
6|1|7|0,2,0.0
2|1|7|0,4,0.0
2|1|7|0,6,0.0
2|1|7|0,7,0.0
2|1|7|0,0,1.1408450704225352
3|1|2|0,4,0.0
3|1|2|0,1,0.0
3|1|2|0,5,0.0
3|1|2|0,0,1.0759493670886076
4|1|2|0,1,0.0
4|1|2|0,2,0.7568627450980392
4|1|2|0,7,0.0
7|3|4|3,2,0.0
7|3|4|3,6,0.6764705882352942
4|4|6|6,2,0.0
4|4|6|6,1,0.0
4|4|6|6,7,0.4059561128526646
4|4|6|6,5,0.3333333333333333
4|4|6|6,3,0.0
4|4|6|6,0,0.25
4|1|0|3,6,0.25
4|1|0|3,7,0.0
4|1|0|3,0,0.0
4|1|0|3,2,0.0
4|1|0|3,3,1.2357954545454546
4|1|0|3,5,1.0
5|5|4|4,4,2.0724324324324326
5|5|4|4,3,0.0
5|5|4|4,1,1.0
5|5|4|4,2,0.0
5|5|4|4,6,0.0
6|2|4|4,3,0.0
6|2|4|4,7,0.0
6|2|4|4,1,0.0
6|2|4|4,2,0.07746478873239436
6|2|4|4,0,0.0
6|2|4|4,4,2.3636363636363638
1|1|2|6,6,1.320754716981132
1|1|2|6,2,0.0
1|1|2|6,3,0.0
0|2|6|2,4,0.2755102040816326
